id,category,status,dataset,file,range_start,range_stop,accum_parent,time_start,time_end,cpu_time,memory,fin,fout
87,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/3DE27AC4-666E-814E-81E4-FAEA41E27A70.root,0,960000,,1743698053.862598,1743698062.619996,10.703259,164.0,0,0.000417
84,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/D9E7ED91-573E-7448-A31D-D7EB86D237D8.root,0,1280000,,1743698054.223113,1743698063.440093,11.427389,167.0,0,0.000417
71,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/72DE1A8F-B8E6-9C4E-A073-02C6036C7B00.root,0,1120000,,1743698054.897116,1743698063.701578,11.057124,166.0,0,0.000417
63,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/CB838D6F-6B19-B148-9854-84D42DDC522D.root,0,800000,,1743698055.23362,1743698064.339638,11.734431,162.0,0,0.000417
93,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/9E3F7ECD-2D23-E74D-86E0-05F8B0A4FB8E.root,0,1120000,,1743698062.643295,1743698064.373643,1.458098,165.0,0,0.000417
54,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/E4F824A3-3F8C-564F-9AF4-6556DF7D3CC9.root,0,732000,,1743698055.570706,1743698064.440788,11.06057,161.0,0,0.000417
78,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/DB0C948B-3FED-384D-AF48-B4275AEA6EC2.root,0,1280000,,1743698054.559826,1743698064.64667,11.567554,168.0,0,0.000417
44,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/A5FD3B0B-1E75-A245-9A3E-EECECEDDA65E.root,0,1280000,,1743698056.013649,1743698064.706813,10.746041,167.0,0,0.000417
12,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/C3D3A402-E71C-C84D-AD85-4881BD795D09.root,0,1280000,,1743698063.460174,1743698065.079246,1.45967,167.0,0,0.000417
73,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/3FBB724F-E747-3D41-84F6-21224B62F3F7.root,0,800000,,1743698056.388088,1743698065.193957,10.902112,162.0,0,0.000417
23,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/47C6CCFD-2B70-994C-97D4-3EB9FEBC4C4E.root,0,800000,,1743698063.72231,1743698065.314403,1.366385,162.0,0,0.000417
24,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/F8026124-C3C3-424A-A0A2-0888756AED09.root,0,1280000,,1743698064.36088,1743698066.033336,1.491332,167.0,0,0.000417
13,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/2D764A69-C69D-BB41-8FDE-D85BA88A9055.root,0,960000,,1743698064.396558,1743698066.058685,1.499362,164.0,0,0.000417
94,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/74AEE4CE-B242-4242-9AD9-382EEEFB223C.root,0,1120000,,1743698064.460853,1743698066.112249,1.497293,165.0,0,0.000417
30,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/E51E35AD-594B-404F-9BE4-AB42DE6EAF35.root,0,1120000,,1743698057.409813,1743698066.189374,10.697611,166.0,0,0.000417
27,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/292B87E5-487C-5E4D-95F2-3A9DEAF9F91D.root,0,960000,,1743698064.726923,1743698066.265062,1.392117,164.0,0,0.000417
15,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/EFBBD9DF-1B6A-C54A-9CA5-704B819BB6A8.root,0,960000,,1743698057.746271,1743698066.317637,10.55276,164.0,0,0.000417
59,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/A5836D7B-01E0-624B-BC77-D75A402B903F.root,0,1296000,,1743698056.723438,1743698066.423685,11.328935,168.0,0,0.000417
66,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/AC1E7C96-1E0D-F447-912B-50BD8D549516.root,0,960000,,1743698064.666289,1743698066.411413,1.628336,164.0,0,0.000417
10,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/C79BBB5A-2D85-2343-824D-5319B4672839.root,0,960000,,1743698065.212616,1743698066.786924,1.425282,163.0,0,0.000417
41,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/256AAE58-DDF4-C44E-B33A-ABFC84CF8EE7.root,0,1280000,,1743698065.334268,1743698066.938627,1.453427,167.0,0,0.000417
45,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/03C84A48-9047-764A-941E-258A77585277.root,0,1280000,,1743698057.070196,1743698066.983475,11.70149,167.0,0,0.000417
75,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/07F196D4-5C39-CC42-9F56-B19566C4C411.root,0,960000,,1743698065.098913,1743698066.780608,1.409938,163.0,0,0.000417
98,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/D054A7BC-F56B-3449-AC90-13A424AEB278.root,0,960000,,1743698058.083877,1743698066.910022,10.884379,164.0,0,0.000417
11,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/85C9F160-4573-7E44-8594-5D156977A2B1.root,0,800000,,1743698058.855941,1743698067.441308,10.700002,162.0,0,0.000417
53,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/28AE318E-A365-9F4E-BF55-4F72B3B6FDCC.root,0,1280000,,1743698066.054462,1743698067.707703,1.497751,167.0,0,0.000417
42,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/74C36AED-4CB9-1A4D-A9E6-90278C68131C.root,0,1280000,,1743698066.210897,1743698067.824656,1.465437,167.0,0,0.000417
62,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/56691C32-EA20-7D48-81DF-0C36CAFFC63D.root,0,960000,,1743698066.133532,1743698067.697044,1.416691,163.0,0,0.000417
76,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/F689F2EB-6A85-CE46-9AB0-BF87D586AFFD.root,0,1280000,,1743698066.078617,1743698067.710787,1.485173,167.0,0,0.00042
36,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/54CB3418-666A-C746-BBB3-BB06AD1C534B.root,0,1280000,,1743698066.287707,1743698067.894516,1.461635,167.0,0,0.000417
47,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/011F120E-2342-D046-A22B-88307336493B.root,0,960000,,1743698066.3412,1743698067.908606,1.381575,163.0,0,0.000417
57,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/99037A80-6006-C744-8F01-941D83B5DD7D.root,0,1280000,,1743698066.739082,1743698068.530707,1.670152,168.0,0,0.000417
80,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/2A429AF2-DE56-5E4D-A393-69B8C9DFD6CA.root,0,1280000,,1743698066.740365,1743698068.585635,1.716754,167.0,0,0.000417
6,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/EE4C3954-7374-C846-A1D3-4DA821D46F97.root,0,1120000,,1743698067.136242,1743698068.794517,1.450108,165.0,0,0.000417
19,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/EDDF6235-96DD-0D4D-92CF-7137CE93A78E.root,0,1280000,,1743698067.136583,1743698068.758797,1.46198,167.0,0,0.000417
25,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/D2300F07-5B3D-684A-B35D-E18AC9D754FB.root,0,1280000,,1743698067.137693,1743698068.78321,1.475918,167.0,0,0.000417
26,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/BF8FF5C6-5FDC-534E-8BF5-12ABEDFCA3CA.root,0,1280000,,1743698067.137881,1743698068.996578,1.731041,167.0,0,0.000417
29,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/3DBA0953-8993-294C-867B-6515EE28E334.root,0,800000,,1743698067.140142,1743698068.794713,1.424623,162.0,0,0.000417
7,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/E98F6599-75C7-3341-9ECE-9A9A423FF662.root,0,1280000,,1743698067.496791,1743698069.140026,1.487148,167.0,0,0.000417
35,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/9F807EE9-0568-9B4C-9422-170B9731CF77.root,0,800000,,1743698067.883998,1743698069.447487,1.409927,162.0,0,0.000417
58,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/914C49F6-D620-5E4C-A475-E38B575356D5.root,0,800000,,1743698067.882736,1743698069.502523,1.403757,162.0,0,0.000417
81,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/C9E789DD-BB0B-0344-84C0-FDA560DD2E94.root,0,960000,,1743698067.881771,1743698069.427584,1.399388,163.0,0,0.000417
68,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/9703D08F-140C-0644-827C-8A65C7BC077D.root,0,960000,,1743698068.243648,1743698069.787228,1.395008,163.0,0,0.000417
39,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/E7185D42-E19B-4743-B5D2-2D2A008AB656.root,0,1280000,,1743698059.982821,1743698069.796362,11.383877,167.0,0,0.000417
92,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/3D9CF396-C486-E54D-8896-3614F421C0A6.root,0,960000,,1743698067.883029,1743698069.453044,1.419549,163.0,0,0.000417
9,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/DCD5F8E3-01F9-A64F-82A3-20C8D6BBA5A2.root,0,1280000,,1743698068.244252,1743698069.837778,1.442465,167.0,0,0.000417
3,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/FE36F1D8-BED8-A14D-BB5E-D3FFB842EFE8.root,0,800000,,1743698069.073608,1743698070.687162,1.411297,162.0,0,0.000417
14,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/B83ADE54-44E2-2341-B389-423E33B952F1.root,0,800000,,1743698060.317216,1743698070.41337,11.378969,162.0,0,0.000417
16,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/FCB1FFA3-61A2-E54B-94F0-C04B0992FFEB.root,0,1216000,,1743698069.071203,1743698070.678409,1.455439,166.0,0,0.000417
21,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/92E5F8D5-1215-9845-85CC-5FB42AEF99E5.root,0,800000,,1743698069.073129,1743698070.58924,1.370479,162.0,0,0.000417
22,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/C8783F40-85E4-8A48-91E3-2C5AA8FE5213.root,0,1280000,,1743698069.071932,1743698070.678013,1.458043,167.0,0,0.000417
49,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/D7549169-B4BF-F647-BD04-C5909B36E5B6.root,0,800000,,1743698068.675638,1743698070.3979,1.604856,162.0,0,0.000417
77,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/C6E08DC1-4848-7641-BD3F-9A43BFF2D243.root,0,960000,,1743698068.67565,1743698070.448679,1.642639,164.0,0,0.000417
17,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/F4B3D0FC-D68D-5B46-BF21-1F895746C910.root,0,1280000,,1743698061.23458,1743698070.816954,11.161648,167.0,0,0.000417
18,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/6C0AAC46-7607-1F4E-8F69-7632068C6F23.root,0,1280000,,1743698069.421812,1743698071.053419,1.476607,167.0,0,0.000417
28,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/7B674270-A585-FB4E-ABF6-94B43FBA932C.root,0,1280000,,1743698061.690328,1743698071.309475,11.086223,168.0,0,0.000417
31,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/5C9A5D97-453B-0945-A6ED-98EC455C7DA9.root,0,1280000,,1743698058.524233,1743698071.060484,13.146167,167.0,0,0.000417
82,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/E587EB20-E717-0448-A9FF-229F12353B8C.root,0,800000,,1743698069.83141,1743698071.378318,1.395233,162.0,0,0.000417
85,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/2D5262FE-F3BA-F142-9045-BCCE65DA5D10.root,0,800000,,1743698069.073001,1743698070.839398,1.630608,162.0,0,0.000417
37,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/D5B7B72B-A0CF-DE43-8678-821B4747A966.root,0,800000,,1743698069.830255,1743698071.42212,1.396306,162.0,0,0.000417
89,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/E20B15CA-EE5D-9140-A72D-66A3E861F364.root,0,1280000,,1743698069.829149,1743698071.446445,1.46711,167.0,0,0.000417
5,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/AF4437CF-30C8-884A-907F-C38B9FAE821E.root,0,1280000,,1743698069.83038,1743698071.450547,1.460735,167.0,0,0.000417
1,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/BECA664B-8911-5746-B733-DC1E0C020E9D.root,0,1280000,,1743698070.814611,1743698072.411731,1.444121,167.0,0,0.000417
32,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/1E310FF3-C511-8E47-8522-5E0DEF793954.root,0,1280000,,1743698069.830355,1743698071.58605,1.608352,167.0,0,0.000417
33,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/3851571D-5761-6544-8AD9-5E0BF62EE3EB.root,0,1280000,,1743698071.451888,1743698073.078434,1.467543,167.0,0,0.000417
38,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/E3B4030D-5D60-034B-ABE1-447CEA9E5765.root,0,800000,,1743698071.485144,1743698073.15727,1.552377,162.0,0,0.000417
40,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/1E5B137F-0C15-9047-BE08-FCA99C0C6B5C.root,0,1120000,,1743698071.449981,1743698073.295756,1.686115,165.0,0,0.000417
43,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/ED27C35F-833B-5B40-816A-E635ECFD455C.root,0,1280000,,1743698071.48263,1743698073.112451,1.451115,167.0,0,0.000417
46,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/E9F4B62D-CD54-DF41-B0AE-AFA44FD81068.root,0,1120000,,1743698071.449579,1743698073.042103,1.395447,166.0,0,0.000417
48,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/10C33CC0-846D-134B-99EA-F7E4200E9A48.root,0,320000,,1743698069.83148,1743698071.492716,1.530998,157.0,0,0.000417
50,preprocessing,done,TTTo2L2Nu_powheg,root://hactar01.crc.nd.edu//store/mc/RunIISummer20UL17NanoAODv9/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/106X_mc2017_realistic_v9-v1/2510000/47450C94-04DF-7048-A46E-E77DEFE35A0A.root,0,1120000,,1743698070.815828,1743698072.743262,1.705584,165.0,0,0.000417
