# timestamp workers_connected workers_init workers_idle workers_busy workers_able workers_joined workers_removed workers_released workers_idled_out workers_blocked workers_fast_aborted workers_lost tasks_waiting tasks_on_workers tasks_running tasks_with_results tasks_submitted tasks_dispatched tasks_done tasks_failed tasks_cancelled tasks_exhausted_attempts time_send time_receive time_send_good time_receive_good time_status_msgs time_internal time_polling time_application time_execute time_execute_good time_execute_exhaustion bytes_sent bytes_received bandwidth capacity_tasks capacity_cores capacity_memory capacity_disk capacity_instantaneous capacity_weighted manager_load total_cores total_memory total_disk committed_cores committed_memory committed_disk max_cores max_memory max_disk min_cores min_memory min_disk
1743625434503640 40 0 0 40 40 40 0 0 0 0 0 0 79 80 80 1 1015 936 856 0 0 0 64483158 11374651 0 10099046 1317865 214390 139136925 15598921 8301750586 8273061117 0 15760266721 160368113 200.152110 471 471 3768000 23550000 774 1418 0.498529 80 640000 4000000 80 640000 4000000 2 16000 100000 0 0 0
1743625439555219 40 0 0 40 40 40 0 0 0 0 0 0 78 80 80 1 1021 943 863 0 0 0 64906936 11550993 0 10225062 1320187 215145 143407115 15777093 8462773949 8442146163 0 15760268925 163848823 198.624555 493 493 3944000 24650000 1384 1685 0.501829 80 640000 4000000 80 640000 4000000 2 16000 100000 0 0 0
1743625444753869 40 0 0 40 40 40 0 0 0 0 0 0 79 80 80 1 1043 964 884 0 0 0 65917964 11819284 0 10476492 1326979 242459 146705402 16363947 8983217603 8958184991 0 15760275538 174215693 195.483059 1185 1185 9480000 59250000 692 1938 0.504949 80 640000 4000000 80 640000 4000000 2 16000 100000 0 0 0
1743625450021051 40 0 0 40 40 40 0 0 0 0 0 0 79 80 80 1 1060 981 901 0 0 0 66707846 12204503 0 10788853 1333980 244148 150302124 16850591 9435209103 9406153724 0 15760280891 182666408 192.674272 949 949 7592000 47450000 1960 1546 0.497518 80 640000 4000000 80 640000 4000000 2 16000 100000 0 0 0
1743625455159590 40 0 0 40 40 40 0 0 0 0 0 0 78 80 80 1 1071 993 913 0 0 0 67302658 12700757 0 11097449 1338408 245670 154002923 17191285 9739831314 9718184457 0 15760284668 188622386 190.117672 920 920 7360000 46000000 1209 1693 0.501870 80 640000 4000000 80 640000 4000000 2 16000 100000 0 0 0
1743625460171370 40 0 0 40 40 40 0 0 0 0 0 0 78 79 79 0 1084 1007 928 0 0 0 67947411 12927349 0 11312140 1540302 247053 157560617 17549873 10125651037 10125651037 0 15760289077 196014072 188.156558 665 665 5320000 33250000 2347 1548 0.522246 80 640000 4000000 79 632000 3950000 2 16000 100000 0 0 0
1743625465176892 40 0 0 40 40 40 0 0 0 0 0 0 79 79 79 0 1112 1033 954 0 0 0 68903982 13349937 0 11724763 1548763 250036 160391973 18342372 10782448845 10782448845 0 15760297263 208982864 185.152179 630 630 5040000 31500000 1908 1296 0.490185 80 640000 4000000 80 640000 4000000 2 16000 100000 0 0 0
1743625470382038 40 0 0 40 40 40 0 0 0 0 0 0 79 80 80 1 1122 1043 963 0 0 0 69483262 13506031 0 11859954 1552834 251215 164600499 18610213 11017860193 10990400605 0 15760300413 213447555 183.562874 646 646 5168000 32300000 1988 1555 0.502875 80 640000 4000000 80 640000 4000000 2 16000 100000 0 0 0
1743625475641051 40 0 0 40 40 40 0 0 0 0 0 0 79 80 80 1 1139 1060 980 0 0 0 70320619 13971063 0 12247738 1558842 253188 168055022 19104288 11422370978 11401624496 0 15769761289 230537372 181.027042 757 773 6179592 38622449 2480 1617 0.502962 80 640000 4000000 80 640000 4000000 2 16000 100000 0 0 0
1743625480868105 40 0 0 40 40 40 0 0 0 0 0 0 78 80 80 1 1152 1074 994 0 0 0 70961876 14158768 0 12399462 1564408 254595 172050214 19500276 11806358766 11781981176 0 15769765699 237476991 179.341879 882 900 7200000 45000000 1911 1961 0.501873 80 640000 4000000 80 640000 4000000 2 16000 100000 0 0 0
1743625486016785 40 0 0 40 40 40 0 0 0 0 0 0 74 80 80 1 1165 1091 1011 0 0 0 71616744 14460178 0 12642568 1571448 256237 175775730 19958422 12214185313 12190963486 0 15769771051 245926400 177.443140 1011 1032 8253062 51581633 689 1634 0.500115 80 640000 4000000 80 640000 4000000 2 16000 100000 0 0 0
1743625491225299 40 0 0 40 40 40 0 0 0 0 0 0 57 80 80 1 1165 1108 1028 0 0 0 72418092 14754711 0 12864998 1576897 257896 179542344 20297292 12671263232 12640228706 0 15769776405 254347117 175.304619 1261 1261 10088000 63050000 2656 1945 0.506120 80 640000 4000000 80 640000 4000000 2 16000 100000 0 0 0
1743625496698531 40 0 0 40 40 40 0 0 0 0 0 0 37 80 80 1 1166 1129 1049 0 0 0 73421403 15037040 0 13128626 1585018 260068 183247625 20769088 13218365175 13194919886 0 15769783018 264831065 172.869871 1327 1327 10616000 66350000 2036 1834 0.505575 80 640000 4000000 80 640000 4000000 2 16000 100000 0 0 0
1743625503126040 40 0 0 40 40 40 0 0 0 0 0 0 26 80 80 1 1167 1141 1061 0 0 0 73960675 15175447 0 13255155 1589829 286604 188674725 21060517 13529087578 13508198558 0 15769786796 270755605 171.619013 1564 1564 12512000 78200000 2144 2004 0.505652 80 640000 4000000 80 640000 4000000 2 16000 100000 0 0 0
1743625508224600 40 0 0 40 40 40 0 0 0 0 0 0 19 69 69 1 1168 1149 1080 0 0 0 74393216 15474515 0 13538165 1596940 288246 192594077 21499319 13985755944 13984165714 0 15789552646 280238485 170.532258 1604 1604 12832000 80200000 2024 1871 0.604097 80 640000 4000000 71 568000 3550000 2 16000 100000 0 0 0
1743625513521556 40 0 0 40 40 40 0 0 0 0 0 0 3 61 61 1 1169 1166 1105 0 0 0 75150647 16706143 0 14747924 1604498 290296 195100148 22291525 14373300388 14370947177 0 15957523578 392538526 169.749393 397 487 3888980 24306123 2277 833 0.532331 80 640000 4000000 69 552000 3450000 2 16000 100000 0 0 0
1743625518663918 40 0 14 26 40 40 0 0 0 0 0 0 0 35 35 1 1171 1171 1136 0 0 0 75237107 18076056 0 16091132 1614445 292425 197787784 23277681 14896891784 14870628279 0 16060824814 516687955 169.424630 99 142 1131429 7071429 2121 1023 0.668511 80 640000 4000000 36 288000 1800000 2 16000 100000 0 0 0
1743625523816144 40 0 28 12 40 40 0 0 0 0 0 0 0 17 17 0 1172 1172 1155 0 0 0 75251578 18270729 0 16900755 1621016 293740 201682173 23688790 15349674161 15349674161 0 16079757274 588910492 169.975280 155 193 1543674 9647960 2165 1961 0.648793 80 640000 4000000 20 160000 1000000 2 16000 100000 0 0 0
1743625532214710 40 0 38 2 40 40 0 0 0 0 0 0 0 2 2 1 1172 1172 1170 0 0 0 75251579 19290778 0 17276635 1625878 295042 209178389 24194632 15762763364 15735075283 0 16079757274 614503874 168.399526 334 375 2999184 18744898 2130 1831 0.632147 80 640000 4000000 2 16000 100000 2 16000 100000 0 0 0
1743625553912655 40 0 39 1 40 40 0 0 0 0 0 0 0 1 1 1 1174 1174 1173 0 0 0 75482890 19623630 0 17606830 1627053 295560 230123867 24381178 15815500358 15795108669 0 16353153158 643179620 170.429599 305 349 2788572 17428572 10 1559 0.523730 80 640000 4000000 2 16000 100000 2 16000 100000 0 0 0
1743625561579237 40 0 39 1 40 40 0 0 0 0 0 0 0 1 1 0 1175 1175 1174 0 0 0 75716049 21938731 0 19920553 1627634 295749 235131469 24491347 15815500358 15815500358 0 16625910257 888267397 171.039466 182 212 1693715 10585715 9 1273 0.516403 80 640000 4000000 2 16000 100000 2 16000 100000 0 0 0
1743625578957955 40 0 39 1 40 40 0 0 0 0 0 0 0 1 1 1 1175 1175 1174 0 0 0 75716051 21938817 0 19920553 1627718 322920 252481834 24491825 15837884086 15815500358 0 16625910257 888267397 171.039312 182 212 1693715 10585715 9 940 0.513447 80 640000 4000000 2 16000 100000 2 16000 100000 0 0 0
1743625688092412 0 0 0 0 0 40 40 40 0 0 0 0 0 0 0 0 1175 1175 1175 0 0 0 75716051 24505629 0 22486407 1628328 322999 252481834 24491877 15837884086 15837884086 0 16625910257 1161009928 169.254087 125 148 1183674 7397960 8 808 0.537774 0 0 0 0 0 0 0 0 0 0 0 0
# timestamp workers_connected workers_init workers_idle workers_busy workers_able workers_joined workers_removed workers_released workers_idled_out workers_blocked workers_fast_aborted workers_lost tasks_waiting tasks_on_workers tasks_running tasks_with_results tasks_submitted tasks_dispatched tasks_done tasks_failed tasks_cancelled tasks_exhausted_attempts time_send time_receive time_send_good time_receive_good time_status_msgs time_internal time_polling time_application time_execute time_execute_good time_execute_exhaustion bytes_sent bytes_received bandwidth capacity_tasks capacity_cores capacity_memory capacity_disk capacity_instantaneous capacity_weighted manager_load total_cores total_memory total_disk committed_cores committed_memory committed_disk max_cores max_memory max_disk min_cores min_memory min_disk
1743693693624535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0.000000 0 0 0 0 0 0 0 0 0 0 0 0
1743693747396465 1 0 0 1 1 1 0 0 0 0 0 0 571 1 0 0 572 0 0 0 0 0 8811 2068 0 0 631 31617 52047504 1330198 0 0 0 393494571 0 1.000000 10 10 5120 10240 10 10 0.486560 2 16000 100000 0 0 0 2 16000 100000 0 0 0
1743693752589053 19 0 4 15 19 19 0 0 0 0 0 0 557 15 13 0 572 14 0 0 0 0 5160864 2592 0 0 4978 33446 52047745 1330323 0 0 0 5902418556 0 1090.158410 10 10 5120 10240 10 10 0.423289 38 304000 1900000 28 224000 1400000 2 16000 100000 0 0 0
1743693757825341 20 0 0 20 20 20 0 0 0 0 0 0 544 20 20 1 572 28 8 0 0 0 7588996 44713 0 25333 8239 61461 55112255 1400453 62075461 53852985 0 7869893460 21169 983.183333 24 48 384000 2400000 265 37 0.500536 40 320000 2000000 40 320000 2000000 2 16000 100000 0 0 0
1743693762882128 25 0 0 25 25 25 0 0 0 0 0 0 509 25 25 1 572 63 38 0 0 0 10112034 162124 0 118931 207178 66309 57072788 1652406 148103913 137817649 0 9837374008 101432 913.140295 21 42 336000 2100000 218 123 0.494725 50 400000 2500000 50 400000 2500000 2 16000 100000 0 0 0
1743693768066143 25 0 0 25 25 25 0 0 0 0 0 0 453 25 25 1 572 119 94 0 0 0 11113295 362203 0 277533 227211 73357 60565186 2115586 279380731 277917965 0 9837388379 251568 817.559687 62 124 992000 6200000 75 263 0.499363 50 400000 2500000 50 400000 2500000 2 16000 100000 0 0 0
1743693773284629 29 0 2 27 29 29 0 0 0 0 0 0 388 27 24 0 572 183 157 0 0 0 12652706 583796 0 453762 245852 80856 63117042 2642942 445143000 445143000 0 10624393680 420489 765.505297 38 76 608000 3800000 14 188 0.414040 58 464000 2900000 52 416000 2600000 2 16000 100000 0 0 0
1743693778295040 30 0 0 30 30 30 0 0 0 0 0 0 319 30 30 1 572 253 223 0 0 0 15149220 828326 0 648822 269646 88646 65107147 3236611 581493096 580139932 0 11804894325 598085 704.651071 62 124 992000 6200000 1243 309 0.502279 60 480000 3000000 60 480000 3000000 2 16000 100000 0 0 0
1743693783303937 30 0 0 30 30 30 0 0 0 0 0 0 246 30 30 1 572 326 296 0 0 0 16672819 1109178 0 875717 296117 97092 67618006 3901008 748147720 746590353 0 11804913048 794395 633.157231 61 122 976000 6100000 374 235 0.500493 60 480000 3000000 60 480000 3000000 2 16000 100000 0 0 0
1743693788305998 35 0 0 35 35 35 0 0 0 0 0 0 160 35 35 1 572 412 377 0 0 0 19499556 1390249 0 1098911 320834 105479 68729870 4650222 897728672 896376244 0 13772406677 1012374 628.792657 15 30 240000 1500000 347 138 0.494640 70 560000 3500000 70 560000 3500000 2 16000 100000 0 0 0
1743693793413642 35 0 0 35 35 35 0 0 0 0 0 0 79 35 35 1 572 493 458 0 0 0 21359169 1674701 0 1321509 340989 113533 70972390 5342946 1040036380 1038743382 0 13772427460 1230564 570.272555 203 406 3248000 20300000 482 289 0.491327 70 560000 3500000 70 560000 3500000 2 16000 100000 0 0 0
1743693798694310 47 0 27 20 47 47 0 0 0 0 0 0 0 20 20 1 572 572 552 0 0 0 23653333 2006385 0 1585063 370044 121438 72766525 6166422 1222208791 1221031868 0 14559436353 1483223 541.174109 17 34 272000 1700000 300 139 0.621059 94 752000 4700000 40 320000 2000000 2 16000 100000 0 0 0
1743693805701392 47 0 44 3 47 47 0 0 0 0 0 0 0 3 3 1 572 572 569 0 0 0 23653334 2069842 0 1636090 374950 122706 79552666 6317776 1301428547 1293113097 0 14559436353 1528888 539.840748 23 46 368000 2300000 2405 448 0.614051 94 752000 4700000 6 48000 300000 2 16000 100000 0 0 0
1743693810875609 47 0 8 39 47 47 0 0 0 0 0 0 55 39 37 0 666 610 572 0 0 0 24135876 2083038 0 1646514 376445 123185 82986797 7117701 1324171226 1324171226 0 15346623312 1536769 558.266680 26 52 416000 2600000 33 52 0.084731 94 752000 4700000 76 608000 3800000 2 16000 100000 0 0 0
1743693816831236 47 0 2 45 47 47 0 0 0 0 0 0 49 45 43 0 666 616 572 0 0 0 26624752 2083070 0 1646514 376595 123331 82987001 7117701 1324171226 1324171226 0 17707618428 1536769 588.298425 26 52 416000 2600000 33 52 0.062285 94 752000 4700000 88 704000 4400000 2 16000 100000 0 0 0
1743693822147498 53 0 0 53 53 53 0 0 0 0 0 0 86 53 53 0 711 625 572 0 0 0 33803523 2083224 0 1646514 378375 148147 84741568 7382688 1324171226 1324171226 0 20855611915 1536769 554.269436 26 52 416000 2600000 33 52 0.357676 106 848000 5300000 106 848000 5300000 2 16000 100000 0 0 0
1743693827149815 66 0 2 64 66 66 0 0 0 0 0 0 108 64 62 0 743 636 572 0 0 0 38514989 2083401 0 1646514 381518 148657 84742210 7609327 1324171226 1324171226 0 25184102961 1536769 591.621928 26 52 416000 2600000 33 52 0.372567 132 1056000 6600000 128 1024000 6400000 2 16000 100000 0 0 0
1743693832524875 66 0 0 66 66 66 0 0 0 0 0 0 130 66 66 0 768 638 572 0 0 0 39701295 2083487 0 1646514 381626 148813 88746462 7853037 1324171226 1324171226 0 25971101332 1536769 592.786098 26 52 416000 2600000 33 52 0.417405 132 1056000 6600000 132 1056000 6600000 2 16000 100000 0 0 0
1743693839823259 72 0 2 70 72 72 0 0 0 0 0 0 127 70 68 0 770 642 573 0 0 0 41421905 2092030 0 1654132 383716 149198 90934183 7907351 1348932407 1348932407 0 27545098390 2012395 603.736988 30 60 480000 3000000 2392 169 0.413176 144 1152000 7200000 138 1104000 6900000 2 16000 100000 0 0 0
1743693847997331 72 0 0 72 72 72 0 0 0 0 0 0 124 85 83 0 794 669 585 0 0 0 48078991 2437239 0 1898925 387142 150253 90934768 9086612 1719693586 1719693586 0 28332104610 7938182 535.019556 16 32 256000 1600000 20 544 0.210946 144 1152000 7200000 142 1136000 7100000 2 16000 100000 0 0 0
1743693853138680 78 0 0 78 78 78 0 0 0 0 0 0 154 105 105 1 851 697 592 0 0 0 54676443 2540369 0 1966341 391155 151754 92193424 9574889 2016138972 1981852558 0 30693106321 11440878 511.775072 22 44 352000 2200000 88 445 0.381159 156 1248000 7800000 156 1248000 7800000 2 16000 100000 0 0 0
1743693858206240 78 0 0 78 78 78 0 0 0 0 0 0 154 112 112 1 865 711 599 0 0 0 55381967 2597243 0 2017650 393957 152570 96276492 9793509 2305429206 2267513990 0 30693110721 14939275 505.103098 29 58 464000 2900000 5550 1713 0.425584 156 1248000 7800000 156 1248000 7800000 2 16000 100000 0 0 0
1743693864233931 78 0 0 78 78 78 0 0 0 0 0 0 154 118 118 1 878 724 606 0 0 0 56225675 2657459 0 2072638 396247 156328 101181673 10005811 2560864328 2506599248 0 30693114803 18042198 497.399504 34 68 538449 3365307 101 1248 0.450443 156 1248000 7800000 156 1248000 7800000 2 16000 100000 0 0 0
1743693869255835 78 0 1 77 78 78 0 0 0 0 0 0 155 120 120 0 888 733 613 0 0 0 57061005 2801522 0 2269912 399397 157074 104906448 10261905 2785545763 2785545763 0 30693117634 21542294 489.317504 35 68 537143 3357143 287 1713 0.489169 156 1248000 7800000 156 1248000 7800000 2 16000 100000 0 0 0
1743693874334159 80 0 2 78 80 80 0 0 0 0 0 0 151 126 126 1 897 746 620 0 0 0 58319901 3039343 0 2443105 402590 158124 108331862 10471314 3168480081 3105848644 0 30693121722 25054677 477.436389 42 78 624000 3900000 227 1285 0.468820 156 1248000 7800000 156 1248000 7800000 2 16000 100000 0 0 0
1743693879994101 80 0 0 80 80 80 0 0 0 0 0 0 159 134 134 1 924 765 631 0 0 0 60141395 3126259 0 2521778 406575 187046 111657044 10864580 3643443158 3573412299 0 31480125441 30499113 474.980048 84 144 1152000 7200000 3679 3386 0.477767 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743693885558373 80 0 0 80 80 80 0 0 0 0 0 0 157 140 140 1 940 783 643 0 0 0 61237029 3371665 0 2758298 411029 188620 115375809 11363056 4145749430 4112964015 0 31490012911 45544850 465.489234 194 313 2502205 15638776 94 3066 0.470171 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743693891362820 80 0 0 80 80 80 0 0 0 0 0 0 158 141 141 1 954 796 655 0 0 0 62440268 3469731 0 2846684 415570 189976 119509698 11726468 4581740351 4541724219 0 31490017002 51506868 456.385096 220 310 2478368 15489796 142 2327 0.483291 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743693896551431 80 0 0 80 80 80 0 0 0 0 0 0 157 143 143 1 970 813 670 0 0 0 64104438 4190972 0 3529417 420795 191764 121912496 12119817 5257448534 5171333912 0 31490022350 58966982 440.548799 391 495 3957878 24736735 251 1610 0.479426 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743693901690985 80 0 0 80 80 80 0 0 0 0 0 0 158 145 145 1 983 825 680 0 0 0 65101747 4502286 0 3718291 424503 193408 125420109 12437606 5659224778 5621813431 0 31490026124 63916990 432.333930 231 288 2300572 14378572 217 2003 0.481712 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743693908143385 80 0 0 80 80 80 0 0 0 0 0 0 159 146 146 1 999 840 694 0 0 0 66707400 4663176 0 3868027 429620 195318 129697590 12838994 6263779808 6205494510 0 31490030846 70921000 421.726583 180 203 1616327 10102041 3246 2832 0.505192 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743693913276208 80 0 0 80 80 80 0 0 0 0 0 0 159 147 147 1 1012 853 706 0 0 0 67986681 4758018 0 3953651 672678 197620 132881067 13168670 6767770527 6704775316 0 31490034938 76895711 413.838691 181 204 1625307 10158164 160 2178 0.490093 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743693919876219 80 0 0 80 80 80 0 0 0 0 0 0 159 150 150 1 1024 865 715 0 0 0 69086906 4832945 0 4021607 676928 198733 137976244 13493070 7210364785 7185155847 0 31490038714 81372992 407.317440 187 218 1740245 10876531 2880 1460 0.494817 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743693925026469 80 0 0 80 80 80 0 0 0 0 0 0 158 150 150 1 1034 876 726 0 0 0 70164660 4921128 0 4101619 682364 200049 141675433 13771380 7686063605 7655803993 0 31490042176 86821059 401.061829 277 311 2487347 15545919 2137 3651 0.503478 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743693930059972 80 0 0 80 80 80 0 0 0 0 0 0 159 150 150 1 1044 885 735 0 0 0 71074391 5040574 0 4214393 685726 201106 145417361 14029443 8101837939 8016454072 0 31490045010 91318135 395.695313 530 585 4672654 29204082 4434 3610 0.504948 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743693935063901 80 0 0 80 80 80 0 0 0 0 0 0 159 150 149 0 1053 893 744 0 0 0 71950629 5209549 0 4335141 688899 202138 149142297 14258402 8453378908 8453378908 0 31490047844 95784155 390.390452 586 634 5070694 31691837 2635 3576 0.503568 160 1280000 8000000 159 1272000 7950000 2 16000 100000 0 0 0
1743693940076453 80 0 0 80 80 80 0 0 0 0 0 0 160 149 149 0 1063 904 755 0 0 0 73189381 5349749 0 4466791 693094 230826 152443496 14538248 8902200607 8902200607 0 31490050991 101273609 383.602860 782 830 6639021 41493878 4219 3342 0.529188 160 1280000 8000000 159 1272000 7950000 2 16000 100000 0 0 0
1743693945591451 80 0 0 80 80 80 0 0 0 0 0 0 159 150 150 1 1078 919 769 0 0 0 74918235 5514703 0 4621232 698197 232537 155694397 14921878 9574156103 9541914106 0 31490055712 108232030 374.653422 2162 2162 17296000 108100000 4146 3850 0.504343 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743693950989049 80 0 0 80 80 80 0 0 0 0 0 0 159 150 150 1 1087 928 778 0 0 0 75899038 5711145 0 4810299 702473 234732 159651341 15178804 9968076196 9894920872 0 31490058544 112665257 369.300802 1832 1832 14656000 91600000 586 3022 0.504725 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743693956009027 80 0 0 80 80 80 0 0 0 0 0 0 160 149 149 0 1092 933 784 0 0 0 76615217 5945844 0 4938786 704929 235523 163567721 15307859 10209067930 10209067930 0 31490060117 115619300 365.081606 1711 1711 13688000 85550000 1817 3087 0.530579 160 1280000 8000000 159 1272000 7950000 2 16000 100000 0 0 0
1743693961273842 80 0 0 80 80 80 0 0 0 0 0 0 159 151 151 1 1102 943 792 0 0 0 77491212 6247984 0 5186069 707123 236536 167412222 15567290 10613821315 10586053750 0 31490063263 119578428 359.990361 1534 1566 12522449 78265307 3688 2190 0.498045 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743693967849765 80 0 0 80 80 80 0 0 0 0 0 0 159 152 152 1 1107 948 796 0 0 0 78151985 6502889 0 5345334 708329 237359 172963217 15674495 10982973639 10952833529 0 31490064837 121553364 356.118756 1276 1329 10624654 66404082 11399 3894 0.496111 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743693974489238 80 0 0 80 80 80 0 0 0 0 0 0 159 152 152 1 1116 957 805 0 0 0 79204957 6662664 0 5497840 711452 238478 178146934 15913027 11341300033 11310145418 0 31490067670 125983176 351.138361 1298 1351 10807837 67548980 3403 3946 0.505373 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743693980679972 80 0 0 80 80 80 0 0 0 0 0 0 159 153 153 1 1124 965 812 0 0 0 80077787 6802999 0 5588054 713745 239391 183111123 16123403 11682591676 11649852555 0 31490070189 129452841 347.081655 1095 1163 9296327 58102041 3761 3157 0.497379 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743693986371194 80 0 0 80 80 80 0 0 0 0 0 0 159 153 153 1 1133 974 821 0 0 0 81109252 6976613 0 5754275 997645 240492 187083516 16352103 12047555900 12011494237 0 31490073023 133950464 342.382049 1171 1243 9941552 62134694 4301 2921 0.505445 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743693991377506 80 0 0 80 80 80 0 0 0 0 0 0 159 152 152 0 1141 982 830 0 0 0 82127016 7047549 0 5826083 1000880 241505 190786488 16555772 12305392557 12305392557 0 31490075541 138394958 338.249589 1201 1275 10196245 63726531 965 2751 0.502912 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743693997277816 80 0 0 80 80 80 0 0 0 0 0 0 159 153 153 1 1151 992 839 0 0 0 83639397 7172831 0 5936803 1007591 242852 194766075 16837382 12766986643 12725640643 0 31490078690 142819781 332.196264 1313 1367 10932735 68329592 3032 3566 0.507543 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743694003125438 80 0 0 80 80 80 0 0 0 0 0 0 152 153 153 1 1157 1005 852 0 0 0 85046348 7276543 0 6030530 1013559 273043 198657607 17165815 13649364425 13534689137 0 31490082784 149267704 326.827243 1865 1904 15224490 95153062 2879 5439 0.503801 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743694008893063 80 0 0 80 80 80 0 0 0 0 0 0 149 153 153 1 1157 1008 855 0 0 0 85664967 8638947 0 7390359 1227305 273497 202076140 17400479 13856450584 13831406933 0 31490083727 150731876 319.976467 937 957 7648980 47806123 554 5522 0.505751 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743694014147355 80 0 0 80 80 80 0 0 0 0 0 0 142 153 153 1 1157 1015 862 0 0 0 86735274 8752275 0 7498083 1230011 274447 206006631 17537085 14527096257 14336322351 0 31490085932 154226333 316.045057 1130 1130 9040000 56500000 2322 5183 0.507658 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743694019240461 80 0 0 80 80 80 0 0 0 0 0 0 132 155 155 1 1157 1025 870 0 0 0 87657765 8818239 0 7558211 1232756 275428 209949018 17695494 15020590860 14902645100 0 31490089078 158134501 312.845648 1107 1153 9217470 57609184 3111 4219 0.488563 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743694025627516 80 0 0 80 80 80 0 0 0 0 0 0 128 155 155 1 1158 1030 875 0 0 0 88352277 8857613 0 7593921 1234847 276090 215468776 17826236 15358770911 15325212117 0 31490090651 160623648 310.508255 1230 1281 10241633 64010205 13331 5844 0.504394 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743694031046895 80 0 0 80 80 80 0 0 0 0 0 0 114 157 157 1 1158 1044 887 0 0 0 89595976 9123074 0 7850129 1238840 277740 218914917 18284647 16227299356 16198531098 0 31509891416 184775445 306.185987 1103 1239 9904490 61903062 19 4830 0.484062 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743694036158763 80 0 0 80 80 80 0 0 0 0 0 0 103 157 157 1 1159 1056 899 0 0 0 90686339 9715760 0 8433319 1426486 279122 221889573 18549845 17090413877 17065430113 0 31509895196 190756355 301.110211 864 970 7758368 48489796 15450 4278 0.503103 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743694043693115 80 0 0 80 80 80 0 0 0 0 0 0 96 157 157 1 1159 1063 906 0 0 0 91709565 9768400 0 8480917 1428927 279984 228208169 18686325 17524285521 17400505499 0 31509897399 194237076 297.950582 1226 1377 11008980 68806123 3359 4147 0.507296 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743694048713285 80 0 0 80 80 80 0 0 0 0 0 0 87 157 156 0 1160 1072 916 0 0 0 92464166 9851513 0 8555890 1432499 281328 232147284 18924170 18041419842 18041419842 0 31509900546 199233086 295.557696 1425 1571 12563266 78520409 2369 5973 0.501017 160 1280000 8000000 159 1272000 7950000 2 16000 100000 0 0 0
1743694055103435 80 0 0 80 80 80 0 0 0 0 0 0 80 157 157 1 1161 1081 924 1 0 0 93521213 9913165 0 8608606 1436408 282350 237226298 19111830 18778383696 18559436897 0 31509903064 202723469 292.393284 1428 1545 12356572 77228572 14184 9112 0.506247 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743694060436516 80 0 0 80 80 80 0 0 0 0 0 0 70 157 157 1 1163 1093 936 2 0 0 94497728 10246664 0 8821408 1484991 581446 240508432 19505063 19596452664 19172364179 0 31509906843 208203644 288.786318 1476 1476 11808000 73800000 2954 4748 0.503231 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743694067287332 80 0 0 80 80 80 0 0 0 0 0 0 61 157 157 1 1164 1103 946 3 0 0 96012607 10373378 0 8937997 1734196 582651 245242177 19730018 20357128108 19711046346 0 31509909992 212687799 284.370416 2200 2200 17600000 110000000 346 4243 0.508906 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
1743694073072677 80 0 0 80 80 80 0 0 0 0 0 0 51 157 157 1 1166 1115 958 4 0 0 96812694 10941027 0 9493900 1816663 583878 249280790 20025264 21708991725 20878259434 0 31509913769 218175165 280.809454 1637 1637 13096000 81850000 15250 7371 0.498590 160 1280000 8000000 160 1280000 8000000 2 16000 100000 0 0 0
